אפיק השקעה	מס מסלול	שם מסלול אחיד	שם חברה	חברה מקוצר	סוג חיסכון	סוג קופה	סוג מסלול	ח.פ	שנה	רבעון	תרומה	משקל	תשואה
אגרות חוב קונצרניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	2	0.003738105	0.191051598	0.019565944
אגרות חוב קונצרניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	3	0.006759588	-0.035167852	-0.192209308
אגרות חוב קונצרניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	4	0.010847179	0.17243838	0.062904671
אגרות חוב קונצרניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	1	9.93E-05	0.005333219	0.018614444
אגרות חוב קונצרניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	2	0.00012496	0.005855204	0.02134166
אגרות חוב קונצרניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	3	0.000305457	-0.00131664	-0.231997203
אגרות חוב קונצרניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	4	-7.02E-05	0.005507297	-0.012755552
מניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	1	0.003714	0.207241896	0.017921089
מניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	2	0.006604238	0.222839901	0.029636694
מניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	3	0.02724816	-0.098821274	-0.275731719
מניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	4	0.024592318	0.177668429	0.138416925
קרנות סל	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	1	0.018271903	0.808520732	0.022599176
קרנות סל	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	2	-0.000556031	0.05934898	-0.009368838
קרנות סל	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	3	-0.001111666	0.00878218	-0.126581954
קרנות סל	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	4	0.003167215	0.065397876	0.048429944
קרנות נאמנות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	1	0.000581934	-0.02698833	-0.021562444
קרנות נאמנות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	2	0.000979327	0.028054635	0.034907861
קרנות נאמנות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	3	0.001310915	-0.002952904	-0.443941002
קרנות נאמנות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	4	0.001825243	0.028388268	0.064295677
קרנות השקעה	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	1	1.57E-05	0.001199274	0.013055794
קרנות השקעה	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	2	0.000125736	0.002433161	0.051675864
קרנות השקעה	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	3	0.000362641	-0.000775125	-0.467848576
קרנות השקעה	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	4	0.000329202	0.001950506	0.168777792
כתבי אופציה	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	1	2.27E-05	0.00036974	0.061378504
כתבי אופציה	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	2	-2.37E-05	8.55E-05	-0.277656826
כתבי אופציה	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	3	-3.53E-05	-1.63E-05	2.162094808
כתבי אופציה	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	4	-5.69E-05	2.71E-05	-2.09831965
חוזים עתידיים	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	1	-0.02601155	0.001853139	-14.03647948
חוזים עתידיים	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	2	0.01049154	-0.005278418	-1.987629717
חוזים עתידיים	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	3	-0.014227941	-2.53E-06	5631.777883
חוזים עתידיים	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	4	0.017708178	0.005053356	3.504240957
אופציות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	1	0.0001345	0.004314814	0.031171756
אופציות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	2	0.000332508	0.007951643	0.041816283
אופציות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	3	0.00363145	-0.00527696	-0.688170872
אופציות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	4	0.004729029	0.006794157	0.696043524
מוצרים מובנים	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	1	-0.000125308	0.006411437	-0.019544449
מוצרים מובנים	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	2	8.38E-05	0.001713351	0.048883531
מוצרים מובנים	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	3	0.000415473	-0.000473543	-0.877370497
מוצרים מובנים	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	4	5.82E-05	0.002140418	0.02719312
הלוואות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	1	0.00035049	-0.006071626	-0.057725905
הלוואות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	2	-0.000367634	-0.012437859	0.029557639
הלוואות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	3	-0.001535357	0.002109628	-0.72778581
הלוואות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	4	0.000262095	-0.01705453	-0.015368068
פקדונות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	1	-7.00E-06	0.00207165	-0.003377527
פקדונות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	2	7.65E-07	0	
פקדונות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	3	6.57E-07	-3.44E-05	-0.019107198
פקדונות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	4	2.53E-07	0	
"נדל""ן"	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	1	-5.78E-07	0.000644801	-0.000896642
"נדל""ן"	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	2	-1.30E-06	5.30E-05	-0.024461795
"נדל""ן"	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	3	-1.11E-06	-2.50E-05	0.044628543
"נדל""ן"	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	4	3.76E-05	4.77E-05	0.788551998
מזומנים ושווי מזומנים	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	1	0.001299201	1.665035034	0.000780284
מזומנים ושווי מזומנים	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	2	0.002702191	0.435388904	0.006206386
מזומנים ושווי מזומנים	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	3	0.015900796	0.196001488	0.081125894
מזומנים ושווי מזומנים	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	4	0.013189302	0.446477106	0.029540824
אגרות חוב ממשלתיות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	1	0.000899676	-0.804324382	-0.001118549
אגרות חוב ממשלתיות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	2	0.003925717	0.265313189	0.01479654
אגרות חוב ממשלתיות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	3	0.01579176	0.080289087	0.196686254
אגרות חוב ממשלתיות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	4	0.012997102	0.261063913	0.049785135
אגרות חוב קונצרניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	1	-0.000149498	0.020979051	-0.007126074
אגרות חוב קונצרניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	2	0.00351578	0.14727698	0.023871891
אגרות חוב קונצרניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	3	0.005214374	0.727677722	0.007165774
אגרות חוב קונצרניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	4	0.010301053	0.148293336	0.069464033
מניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	1	-0.000291421	0.021588643	-0.013498814
מניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	2	-8.07E-06	0.019960129	-0.000404077
מניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	3	0.001380253	-0.007553455	-0.182731392
מניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	4	0.002430858	0.017797345	0.136585415
קרנות סל	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	1	0.001448954	0.095706484	0.015139557
קרנות סל	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	2	0.005832422	0.123857145	0.04708991
קרנות סל	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	3	0.005807821	0.003581449	1.621639864
קרנות סל	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	4	0.0083787	0.101414865	0.082618068
חוזים עתידיים	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	1	0.00215155	0.000966142	2.226950666
חוזים עתידיים	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	2	0.028486299	0.008203653	3.472392032
חוזים עתידיים	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	3	0.008902331	3.39E-06	2624.684751
חוזים עתידיים	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	4	0.042853879	0.024953435	1.717353939
"נדל""ן"	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	1	1.13E-07	4.90E-05	0.002309291
"נדל""ן"	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	2	5.43E-08	0	
"נדל""ן"	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	3	5.65E-08	3.19E-07	0.177496257
"נדל""ן"	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2023	4	2.30E-08	0	
מזומנים ושווי מזומנים	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	1	0.002000872	0.161996997	0.012351288
מזומנים ושווי מזומנים	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	2	0.00422002	0.168845847	0.024993329
מזומנים ושווי מזומנים	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	3	0.005846583	0.177392872	0.032958387
מזומנים ושווי מזומנים	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	4	0.007830117	0.179235819	0.043686117
אגרות חוב ממשלתיות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	1	0.004514118	0.299569107	0.015068703
אגרות חוב ממשלתיות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	2	0.012746218	0.297206235	0.04288678
אגרות חוב ממשלתיות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	3	0.021360601	0.29939389	0.071346149
אגרות חוב ממשלתיות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	4	0.02501158	0.294817026	0.084837639
אגרות חוב קונצרניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	1	0.002067903	0.035076495	0.058954103
אגרות חוב קונצרניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	2	0.00319771	0.035951137	0.088945995
אגרות חוב קונצרניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	3	0.004353912	0.027923917	0.155920531
אגרות חוב קונצרניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	4	0.003175689	0.047965123	0.066208288
אגרות חוב קונצרניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	1	7.23E-05	0.002460136	0.02940468
אגרות חוב קונצרניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	2	7.92E-05	0.002534469	0.031239866
אגרות חוב קונצרניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	3	0.000132495	0.002284726	0.057991703
אגרות חוב קונצרניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	4	0.000173758	0.002121268	0.08191212
מניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	1	0.02073272	0.230043027	0.090125399
מניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	2	0.011369277	0.227522985	0.049969795
מניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	3	0.029653942	0.229673135	0.129113674
מניות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	4	0.062259976	0.219829055	0.283219961
קרנות סל	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	1	0.005707776	0.068645273	0.08314885
קרנות סל	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	2	0.005835998	0.067895926	0.085955053
קרנות סל	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	3	0.010504086	0.067442099	0.155749688
קרנות סל	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	4	0.00938469	0.063550383	0.147673222
קרנות נאמנות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	1	0.000915036	0.017739106	0.051582983
קרנות נאמנות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	2	0.001747547	0.017538037	0.099643267
קרנות נאמנות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	3	0.002590087	0.016569532	0.156316268
קרנות נאמנות	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	4	0.001761461	0.017042296	0.103358186
קרנות השקעה	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	1	0.002382013	0.118097065	0.020169955
קרנות השקעה	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	2	0.008468732	0.120350112	0.070367463
קרנות השקעה	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	3	0.010520986	0.119160578	0.088292503
קרנות השקעה	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	4	0.009873236	0.116494157	0.084753059
כתבי אופציה	9976	הפניקס פנסיה מקיפה - מסלול לבני 60 ומעלה	הפניקס פנסיה וגמל	הפניקס	פנסיה	גילאי 60 ומעלה	פנסיה מקיפה	513026484	2024	1	-6.11E-06	6.44E-05	-0.094921906
